stop_id,stop_code,stop_lat,stop_lon,stop_name,stop_url,stop_desc
PROTE_03,515C,48.551851,7.688991,Protection,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PROTE_04,515D,48.552032,7.689058,Protection,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PROVE_05,707A,48.5464237503,7.7581501007,Provence,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PROVE_06,707B,48.546466366,7.758243978,Provence,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PRRHI_03,517C,48.572745,7.795144,Port du Rhin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PRRHI_04,517D,48.572709,7.795157,Port du Rhin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PRRHI_05,517E,48.572379,7.794804,Port du Rhin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PRRHI_06,517F,48.572372,7.79487,Port du Rhin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PRUNE_01,518A,48.614746591,7.7348792553,Prunelliers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PRUNE_02,518B,48.6147164456,7.7345305681,Prunelliers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTBLA_01,798A,48.579972,7.731153,Porte Blanche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTBLA_02,798B,48.580282,7.73128,Porte Blanche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTBLA_03,798C,48.579749,7.730937,Porte Blanche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTBLA_04,798D,48.580547,7.731569,Porte Blanche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTHOP_01,520C,48.5780676049,7.7504628897,Porte de l'Hôpital,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTHOP_02,520D,48.5781829503,7.7509135008,Porte de l'Hôpital,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTHOP_03,520A,48.5780374376,7.7502885461,Porte de l'Hôpital,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTHOP_04,520B,48.5781439103,7.7500471473,Porte de l'Hôpital,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTHOP_09,520G,48.5781439103,7.7500471473,Porte de l'Hôpital,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PULVE_01,521A,48.4885459924,7.7244079113,Pulverlaechel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PULVE_02,521B,48.4886757634,7.7255746722,Pulverlaechel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
QUQUI_01,522A,48.5892069814,7.7826721966,Quartier des Quinze,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
QUQUI_02,522B,48.5892788346,7.7827244997,Quartier des Quinze,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RADOR_01,523A,48.6331283904,7.7539631724,Raisin d'Or,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RADOR_02,523B,48.6329156764,7.754073143,Raisin d'Or,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RATHS_01,524A,48.4808773597,7.7121515572,Rathsamhausen,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RATHS_02,524B,48.481155609,7.7122119069,Rathsamhausen,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REMBR_01,526A,48.5666169331,7.7235066891,Rembrandt,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REMBR_02,526B,48.5665707845,7.7236917615,Rembrandt,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPAR_01,794A,48.653522,7.751319,Reichstett Rue de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_01,527A,48.586595,7.753821,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_02,527B,48.5867674585,7.7527239919,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_03,527F,48.586943,7.755204,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_05,527C,48.5864569654,7.753700316,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_06,527D,48.5866042281,7.754791975,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_07,527E,48.5858448447,7.7551862597,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REVER_01,779A,48.651226,7.751615,Reichstett Vergers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REVER_02,779B,48.651331,7.751699,Reichstett Vergers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RHINN_01,528A,48.467241273,7.7311912179,Rhin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RHINN_02,528B,48.4668838066,7.7315855026,Rhin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RHTOR_01,529A,48.5534539767,7.7578684688,Rhin Tortu,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RHTOR_02,529B,48.5532462532,7.7579730749,Rhin Tortu,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIAAR_01,530C,48.6003297127,7.7542367578,Rives de l'Aar,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIAAR_02,530D,48.6001931326,7.7544593811,Rives de l'Aar,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIAAR_03,530A,48.600851197,7.754612267,Rives de l'Aar,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIAAR_04,530B,48.6006614057,7.7545934916,Rives de l'Aar,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIEHL_01,532A,48.5428447866,7.7660733461,Riehl,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIEHL_02,532B,48.5429531093,7.7660652995,Riehl,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIETH_03,533C,48.601769,7.722937,Rieth,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIETH_04,533D,48.601623,7.722782,Rieth,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIETH_05,533E,48.602058,7.722658,Rieth,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIETH_06,533F,48.602104,7.722728,Rieth,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_01,535B,48.5979439424,7.7770261467,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_02,535A,48.5981532561,7.7774298191,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_03,535D,48.5977080199,7.7762147784,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_04,535E,48.5975235384,7.7761423588,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_05,535C,48.5981993759,7.7790552378,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_07,535F,48.598422,7.778196,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_08,535G,48.598352,7.778287,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROCHA_01,536A,48.6234915457,7.7865225077,Robertsau Chasseurs,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROCHE_01,537A,48.6495649256,7.8231829405,Rochechouart,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROCHE_02,537B,48.6493487368,7.8230381012,Rochechouart,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROCHF_01,740A,48.521231,7.782139,Rochefort,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROCHF_02,740B,48.521245,7.782009,Rochefort,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RODIN_01,538A,48.6131577262,7.6887103915,Rodin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RODIN_02,538B,48.6131931925,7.6886916161,Rodin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROEGL_01,539A,48.602334,7.782926,Robertsau Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROEGL_02,539B,48.602079,7.782651,Robertsau Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROESC_01,788A,48.609315,7.785344,Robertsau L'Escale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROESC_03,788C,48.609837,7.785073,Robertsau L'Escale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROESC_04,788D,48.609791,7.785218,Robertsau L'Escale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROGAR_01,804A,48.56299,7.694856,Roethig Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROGAR_02,804B,48.56299,7.694856,Roethig Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROHAN_01,832A,48.560772,7.59043,Route de Hangenbieten,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROHAN_02,832B,48.560709,7.590417,Route de Hangenbieten,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROHME_03,541C,48.5279029212,7.7163183689,Rohmer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROHME_04,541D,48.5279793023,7.7164417505,Rohmer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROMAI_01,542A,48.5784402583,7.7010887861,Romains,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROMAI_02,542B,48.5784819598,7.7007937431,Romains,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROMEE_01,543A,48.5772584051,7.7683934569,Rome,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROMEE_02,543B,48.5771918585,7.7681601048,Rome,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREN_02,545A,48.61467,7.790165,Robertsau Renaissance,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREN_03,545B,48.614956,7.790047,Robertsau Renaissance,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_01,546C,48.5461079732,7.7669016894,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_02,546D,48.5462275398,7.7667170763,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_03,546A,48.545653997,7.765673697,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_04,546B,48.54560339,7.7655905485,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_05,546E,48.5465098696,7.7669772506,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_06,546F,48.5464956644,7.7665936947,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROSEA_01,547A,48.5180043717,7.718847692,Roseaux,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROSEA_02,547B,48.5182957421,7.7190381289,Roseaux,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROSTA_01,549B,48.6172982459,7.7882418036,Robertsau Sainte Anne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROSTA_02,549C,48.6175890448,7.7885636687,Robertsau Sainte Anne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROSTA_03,549A,48.6169205595,7.7881076932,Robertsau Sainte Anne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROTON_05,550E,48.5918362116,7.7251911163,Rotonde,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROTON_06,550F,48.5919089481,7.7247405052,Rotonde,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROTON_11,550C,48.591908,7.72554,Rotonde,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROYAN_01,758A,48.51854,7.778294,Royan,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROYAN_02,758B,48.518616,7.77834,Royan,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RTWOL_01,554A,48.5842550705,7.67909199,Route de Wolfisheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RTWOL_02,554B,48.5843189463,7.6788291335,Route de Wolfisheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUCHA_01,558A,48.6441563833,7.8215146065,Rue des Champs,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUCHA_02,558B,48.6438940932,7.8210264444,Rue des Champs,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUCHR_01,826A,48.512623,7.717703,Rue des Charmilles,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUCHR_02,826B,48.512922,7.717883,Rue des Charmilles,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUECK_01,559A,48.5640857931,7.6905879378,Rue d'Eckbolsheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUECK_02,559B,48.5639988162,7.6905584335,Rue d'Eckbolsheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUETA_03,560B,48.4960694946,7.6870125532,Rue de l'Etang,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUETA_04,560A,48.4960392784,7.687125206,Rue de l'Etang,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUFOR_03,561C,48.529792,7.690381,Rue du Fort,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUFOR_04,561D,48.530148,7.690424,Rue du Fort,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUGAR_01,562A,48.6105402461,7.7507445216,Rue de la Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUGAR_02,562B,48.6109170935,7.7509537339,Rue de la Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUGAR_03,562C,48.610005,7.749364,Rue de la Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUGAR_04,562D,48.610045,7.749933,Rue de la Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUHOE_01,563A,48.6242982323,7.7055761218,Rue de Hoenheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUHOE_02,563B,48.6238904583,7.7067911625,Rue de Hoenheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUJUI_01,564A,48.5545227625,7.679926157,Rue des Juifs,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUJUI_02,564B,48.554238702,7.6799476147,Rue des Juifs,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUMUN_01,566A,48.6478088079,7.702228725,Rue de Mundolsheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUMUN_02,566B,48.6477645054,7.7021992207,Rue de Mundolsheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SALMM_02,747B,48.564386,7.711761,Salm,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SAULE_01,781A,48.640667,7.711153,Saules,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SAULE_02,781B,48.640703,7.711477,Saules,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCCAM_01,713A,48.610088,7.705189,Schiltigheim Campus,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCCAM_02,713B,48.610104,7.705069,Schiltigheim Campus,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHAA_01,570A,48.4871309338,7.7153661847,Schaal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHAA_02,570B,48.4878153578,7.7154707909,Schaal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHEI_01,571A,48.4979704131,7.7311885357,Scheidstein,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHEI_02,571B,48.497782013,7.7310329676,Scheidstein,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHLE_01,572A,48.608714,7.767612,Schiltigheim le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHLU_01,573A,48.5684876944,7.7516618371,Schluthfeld,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHLU_02,573B,48.5686935804,7.7517288923,Schluthfeld,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHMA_01,574A,48.605238369,7.7479496598,Schiltigheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHMA_02,574B,48.6048242334,7.7477659285,Schiltigheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHNO_01,575A,48.5790542432,7.7121904492,Schnokeloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHNO_02,575B,48.5790542432,7.712533772,Schnokeloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHNO_04,575D,48.5795542432,7.712833772,Schnokeloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHOT_01,576A,48.6003944551,7.7805237472,Schott,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHOT_02,576B,48.6004574236,7.7805653214,Schott,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHOT_03,576C,48.6003917945,7.7810776234,Schott,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHUL_03,577C,48.549882,7.75257,Schulmeister,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHUL_04,577D,48.550057,7.752381,Schulmeister,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SDMWA_01,579A,48.5426121586,7.7711936831,Stade Michel Walter,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SDMWA_02,579B,48.5430134857,7.7716630697,Stade Michel Walter,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SENEE_01,581A,48.5168566401,7.6554000378,Séné,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SENEE_02,581B,48.5167304946,7.6534420252,Séné,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SESOC_03,583A,48.575949,7.75657,Sécurité Sociale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SESOC_04,583B,48.57609,7.756662,Sécurité Sociale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SHAKE_01,729A,48.5946231882,7.7039319277,Shakespeare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SHAKE_02,729B,48.5944928016,7.7039051056,Shakespeare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOCAN_02,584B,48.634165,7.751711,Souffelweyersheim Canal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOCAN_03,584C,48.633931,7.752249,Souffelweyersheim Canal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOCEN_01,585A,48.6342805757,7.7377733588,Souffelweyersheim Centre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOCEN_02,585B,48.6345322804,7.7364751697,Souffelweyersheim Centre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOECO_01,586A,48.6335095008,7.7414023876,Souffelweyersheim Ecole,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOECO_02,586B,48.6335289993,7.7406996489,Souffelweyersheim Ecole,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOULT_01,589A,48.5652581917,7.778442353,Soultz,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOULT_02,589B,48.5654383535,7.7785389125,Soultz,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SPESB_01,782A,48.632897,7.708375,Spesbourg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SPESB_02,782B,48.633088,7.709536,Spesbourg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SPORT_01,590A,48.5642047205,7.6938280463,Sports,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SPORT_02,590B,48.56417987,7.6940345764,Sports,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SQCHA_01,591A,48.6036447708,7.7502831817,Square du Château,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SQCHA_02,591B,48.6033485706,7.7500498295,Square du Château,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STANT_01,592A,48.5978197728,7.7095377445,Saint Antoine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STANT_02,592B,48.5977293062,7.7095806599,Saint Antoine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STATI_01,594A,48.5076614123,7.6096469164,Station de Pompage,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STATI_02,594B,48.5084344088,7.6110067964,Station de Pompage,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
