route_id,service_id,trip_id,trip_headsign,direction_id,block_id
C-1334,21SEPW-C-E-Dimanche-85,17014518-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014519-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014520-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014521-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014522-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014523-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014524-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014525-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014526-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014527-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014528-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014529-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014530-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014531-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014532-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014533-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014534-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014535-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014536-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014537-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014538-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014539-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014540-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014541-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014542-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014543-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014544-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014545-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014546-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014547-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014548-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014549-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014550-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014551-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014552-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014553-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014554-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014555-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014556-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014557-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014558-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014559-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014560-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014561-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014562-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014563-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014564-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014565-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014566-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014567-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014568-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014569-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014570-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014571-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014572-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014573-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014574-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014575-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014576-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014577-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014578-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014579-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014580-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014581-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014582-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014583-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014584-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014585-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014586-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014587-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014588-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014589-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014590-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014591-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014592-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014593-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014594-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014595-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014596-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014598-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014599-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183167
C-1334,21SEPW-C-E-Dimanche-85,17014603-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014614-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014617-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014618-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014619-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183164
C-1334,21SEPW-C-E-Dimanche-85,17014621-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183168
C-1334,21SEPW-C-E-Dimanche-85,17014627-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014628-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183163
C-1334,21SEPW-C-E-Dimanche-85,17014629-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183166
C-1334,21SEPW-C-E-Dimanche-85,17014631-21SEPW-C-E-Dimanche-85,"Gare Centrale",1,1183165
C-1334,21SEPW-C-E-Dimanche-85,17014632-21SEPW-C-E-Dimanche-85,"Neuhof R. Reuss",0,1183163
E-1334,21SEPW-C-E-Dimanche-85,17014635-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014636-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183171
E-1334,21SEPW-C-E-Dimanche-85,17014638-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183171
E-1334,21SEPW-C-E-Dimanche-85,17014639-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183173
E-1334,21SEPW-C-E-Dimanche-85,17014640-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014642-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183176
E-1334,21SEPW-C-E-Dimanche-85,17014643-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014644-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183169
E-1334,21SEPW-C-E-Dimanche-85,17014645-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183171
E-1334,21SEPW-C-E-Dimanche-85,17014646-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183174
E-1334,21SEPW-C-E-Dimanche-85,17014647-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183174
E-1334,21SEPW-C-E-Dimanche-85,17014649-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183171
E-1334,21SEPW-C-E-Dimanche-85,17014650-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183171
E-1334,21SEPW-C-E-Dimanche-85,17014651-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183175
E-1334,21SEPW-C-E-Dimanche-85,17014652-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183174
E-1334,21SEPW-C-E-Dimanche-85,17014653-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183176
E-1334,21SEPW-C-E-Dimanche-85,17014654-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183175
E-1334,21SEPW-C-E-Dimanche-85,17014655-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183174
E-1334,21SEPW-C-E-Dimanche-85,17014656-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183176
E-1334,21SEPW-C-E-Dimanche-85,17014657-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183175
E-1334,21SEPW-C-E-Dimanche-85,17014658-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183174
E-1334,21SEPW-C-E-Dimanche-85,17014659-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183173
E-1334,21SEPW-C-E-Dimanche-85,17014660-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183169
E-1334,21SEPW-C-E-Dimanche-85,17014661-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183169
E-1334,21SEPW-C-E-Dimanche-85,17014662-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183171
E-1334,21SEPW-C-E-Dimanche-85,17014663-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183169
E-1334,21SEPW-C-E-Dimanche-85,17014664-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183175
E-1334,21SEPW-C-E-Dimanche-85,17014665-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183174
E-1334,21SEPW-C-E-Dimanche-85,17014667-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183176
E-1334,21SEPW-C-E-Dimanche-85,17014668-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183171
E-1334,21SEPW-C-E-Dimanche-85,17014669-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183175
E-1334,21SEPW-C-E-Dimanche-85,17014670-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183174
E-1334,21SEPW-C-E-Dimanche-85,17014671-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014672-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014673-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183173
E-1334,21SEPW-C-E-Dimanche-85,17014674-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183173
E-1334,21SEPW-C-E-Dimanche-85,17014675-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183176
E-1334,21SEPW-C-E-Dimanche-85,17014676-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183173
E-1334,21SEPW-C-E-Dimanche-85,17014677-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183169
E-1334,21SEPW-C-E-Dimanche-85,17014678-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183171
E-1334,21SEPW-C-E-Dimanche-85,17014679-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183175
E-1334,21SEPW-C-E-Dimanche-85,17014680-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183174
E-1334,21SEPW-C-E-Dimanche-85,17014681-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183173
E-1334,21SEPW-C-E-Dimanche-85,17014682-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183173
E-1334,21SEPW-C-E-Dimanche-85,17014683-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183176
E-1334,21SEPW-C-E-Dimanche-85,17014684-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014685-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183175
E-1334,21SEPW-C-E-Dimanche-85,17014686-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014687-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183169
E-1334,21SEPW-C-E-Dimanche-85,17014688-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183171
E-1334,21SEPW-C-E-Dimanche-85,17014689-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183175
E-1334,21SEPW-C-E-Dimanche-85,17014690-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183174
E-1334,21SEPW-C-E-Dimanche-85,17014691-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183169
E-1334,21SEPW-C-E-Dimanche-85,17014692-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183171
E-1334,21SEPW-C-E-Dimanche-85,17014693-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183175
E-1334,21SEPW-C-E-Dimanche-85,17014694-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183173
E-1334,21SEPW-C-E-Dimanche-85,17014695-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183174
E-1334,21SEPW-C-E-Dimanche-85,17014696-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183176
E-1334,21SEPW-C-E-Dimanche-85,17014697-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014698-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183169
E-1334,21SEPW-C-E-Dimanche-85,17014699-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183173
E-1334,21SEPW-C-E-Dimanche-85,17014700-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014701-21SEPW-C-E-Dimanche-85,"Campus d'Illkirch",0,1183169
E-1334,21SEPW-C-E-Dimanche-85,17014702-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183176
E-1334,21SEPW-C-E-Dimanche-85,17014703-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014704-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183173
E-1334,21SEPW-C-E-Dimanche-85,17014705-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183170
E-1334,21SEPW-C-E-Dimanche-85,17014706-21SEPW-C-E-Dimanche-85,"Robertsau L'Escale",1,1183176
